sep=,
180513112759Time,Lights,input0,input1,input2,angleFR,angleFL,angleBR,angleBL,powerFR,powerFL,powerBR,powerBL
0.20000410079956055,0,0,0,0,0,0,0,0,0,0,0,0
0.400010347366333,0,0,0,0,0,0,0,0,0,0,0,0
0.6000158786773682,0,0,0,0,0,0,0,0,0,0,0,0
0.8000226020812988,0,0,0,0,0,0,0,0,0,0,0,0
1.0000288486480713,0,0,0,0,0,0,0,0,0,0,0,0
1.2000348567962646,0,0,0,0,0,0,0,0,0,0,0,0
1.4000437259674072,0,0,0,0,0,0,0,0,0,0,0,0
1.6000547409057617,0,0,0,0,0,0,0,0,0,0,0,0
1.8000648021697998,0,0,0,0,0,0,0,0,0,0,0,0
2.0000743865966797,0,0,0,0,0,0,0,0,0,0,0,0
2.200078010559082,0,0,0,0,0,0,0,0,0,0,0,0
2.4000847339630127,0,0,0,0,0,0,0,0,0,0,0,0
2.6000940799713135,0,0,0,0,0,0,0,0,0,0,0,0
2.8000993728637695,0,0,0,0,0,0,0,0,0,0,0,0
3.0001096725463867,0,0,0,0,0,0,0,0,0,0,0,0
3.200119972229004,0,0,0,0,0,0,0,0,0,0,0,0
3.4001269340515137,0,0,0,0,0,0,0,0,0,0,0,0
3.6001346111297607,0,0,0,0,0,0,0,0,0,0,0,0
